교차로번호,입력일자,교차로명,유형코드,연동교차로코드,구코드,지번,구경찰서코드,신경찰서코드,작업구분,표출구분,고객번호,계약종별,계량기번호,도로구분,관할사업소,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드,공사형태,지도표출구분,RN_CDE,MNG_AGEN,XCE,YCE
8682,-,성우하이츠빌앞(연등),002,-,300,258-586대,250,250,001,002,-,-,-,002,107,82-0000008352,,4453931    ,8352,10100,-,N,-,-,202637.582569999,558432.555109872
8734,-,군자동주민센터,001,-,210,55-1도,230,230,001,002,-,-,-,002,109,82-0000008404,,5237971    ,8404,10900,-,N,-,-,-,-
8735,-,경원타운빌,002,-,210,669도,230,230,001,002,-,-,-,002,109,82-0000008405,,5248361    ,8405,10100,-,N,-,-,-,-
8737,-,노들로서부간선도로진입부,001,-,560,1-22 천,170,170,001,002,-,-,-,001,104,82-0000008407,,2205571    ,8407,13100,-,N,-,-,-,-
8738,-,성산대교남단서측,001,-,560,10-2천,170,170,001,002,-,-,-,001,104,82-0000008408,,2205641    ,8408,13100,-,N,-,-,-,-
8739,-,까치산역,001,-,500,662-5도,300,300,001,002,-,-,-,001,104,82-0000008409,,1232561    ,8409,10300,-,N,-,-,-,-
8741,-,선아유치원,003,-,740,129도,310,310,001,002,-,-,-,001,106,82-0000008411,,7206671    ,8411,10300,-,N,-,-,-,-
8742,-,잠실대교남단진출램프(연등),001,-,710,1-1천,230,230,001,002,-,-,-,001,106,82-0000008412,,5270302    ,8412,10100,-,N,-,-,-,-
8747,-,휘경SK뷰104동,001,-,230,120-10도,200,200,001,002,-,-,-,001,109,82-0000008417,,5326631    ,8417,10900,-,N,-,-,-,-
8748,-,보람동물병원,003,-,260,700도,270,270,001,002,-,-,-,002,109,82-0000008418,,5352851    ,8418,10100,-,N,-,-,-,-
8750,-,상봉역(연등),001,-,260,160-4 도,270,270,001,002,-,-,-,001,109,82-0000008420,,5356891    ,8420,10200,-,N,-,-,-,-
8754,-,블래스아파트삼거리,002,-,710,224-4 도,360,360,001,002,-,-,-,001,106,82-0000008424,,6164811    ,8424,11300,-,N,-,-,-,-
8755,-,패밀리타운아파트입구사거리,003,-,710,308-2도,360,360,001,002,-,-,-,002,106,82-0000008425,,6202113    ,8425,10300,-,N,-,-,-,-
8756,-,수서행복주택아파트입구,002,-,680,196-1 도,410,410,001,002,-,-,-,001,106,82-0000008426,,5191201    ,8426,11200,-,N,-,-,-,-
8758,-,상계롯데캐슬정문,003,-,350,91-3 도,370,370,001,002,-,-,-,001,107,82-0000008428,,5542101    ,8428,10500,-,N,-,-,-,-
8760,-,수서행복주택101동앞,002,-,680,324-1답,410,410,001,002,-,-,-,002,106,82-0000008430,,5191401    ,8430,11200,-,N,-,-,-,-
8761,-,수서행복주택103동앞,003,-,680,332-3답,410,410,001,002,-,-,-,002,106,82-0000008431,,5190571    ,8431,11200,-,N,-,-,-,-
8763,-,은석감리교회,003,-,410,385-13 도,140,140,001,002,-,-,-,002,108,82-0000008433,,2351741    ,8433,12000,-,N,-,-,-,-
8764,-,한울소공원,002,-,410,385-13 도,140,140,001,002,-,-,-,002,108,82-0000008434,,2351931    ,8434,12000,-,N,-,-,-,-
8766,-,도봉119안전센터,002,-,320,637-4 도,400,400,001,002,-,-,-,001,107,82-0000008436,,4577801    ,8436,10800,-,N,-,-,-,-
8767,-,만물유통,001,-,500,951-4도,350,350,001,002,-,-,-,001,104,82-0000008437,,1241981    ,8437,10300,-,N,-,-,-,-
7933,-,서울식물원,002,-,500,17-4유,300,300,001,002,-,-,-,001,104,82-0000007603,,1310572    ,7603,10400,-,-,-,-,185475.10427628,552125.233592837
7936,-,가양3단지(연등)2,001,-,500,439-1제,300,300,001,002,-,-,-,001,104,82-0000007606,,1259082    ,7606,10400,-,-,-,-,187189.091839039,551666.666876599
8000,-,가래여울지하차도,002,-,740,22전,310,310,001,002,-,-,-,001,106,82-0000007670,,7302625    ,7670,10400,-,N,-,-,214989.051659831,552878.894304406
8074,-,에스오일TS&D,003,-,500,296-1답,300,300,001,002,-,-,-,002,104,82-0000007744,,1310702    ,7744,10400,-,N,-,-,185546.179759999,551767.122369736
8078,-,LG생활건강,001,-,500,350답,300,300,001,002,-,-,-,002,104,82-0000007748,,1219242    ,7748,10400,-,N,-,-,185315.629609999,551456.395519725
8157,-,인암빌(경보),001,-,200,293-61대,180,180,001,002,-,-,-,002,109,82-0000007827,,4289702    ,7827,10600,-,N,-,-,204068.42299566,551261.275853951
8204,-,논현동청년주택(경보),001,-,680,33-22 대,110,110,001,002,-,-,-,001,106,82-0000007874,,4187371    ,7874,10800,-,N,-,-,203828.939671618,545628.734757971
8270,-,시립은평병원(연등),001,1094,380,232-3 대,240,240,001,002,-,-,-,001,108,82-0000007940,,2375081    ,7940,10700,-,N,-,-,193197.92470489,554712.646736569
8272,-,사이언스파크어린이집,001,-,500,671-2 답,300,300,001,002,-,-,-,002,104,82-0000007942,,1209771    ,7942,10400,-,N,-,-,185032.72336,551630.527509864
8280,-,원터공원(연등)1,002,-,740,494대,310,310,001,002,-,-,-,001,106,82-0000007950,,6277165    ,7950,10200,-,N,-,-,213271.809369999,550585.756849735
8310,-,문교초교(연등),001,-,540,산116-2임,260,260,001,002,-,-,-,002,105,82-0000007980,,2048322    ,7980,10200,-,N,-,-,191843.474999949,540885.524992715
8311,-,유원강변아파트103동앞(경보),001,-,590,324천,110,110,001,002,-,-,-,001,105,82-0000007981,,3128171    ,7981,10400,-,N,-,-,195727.499999974,546140.512493463
8317,-,전한의원앞,001,-,650,822-23도,380,380,001,002,-,-,-,002,105,82-0000007987,,3183042    ,7987,10100,-,N,-,-,198718.699999992,543492.687493157
8328,-,상일어린이집,001,-,740,212대,310,310,001,002,-,-,-,001,106,82-0000007998,,6297962    ,7998,10300,-,N,-,-,214633.576290001,550599.743539724
8359,-,홍제삼거리(연등),001,-,410,223-20대,140,140,001,002,-,-,-,002,108,82-0000008029,,3314261    ,8029,11100,-,N,-,-,195293.450529999,554058.246039872
8364,-,흑석어린이집,002,-,590,79-35대,220,220,001,002,-,-,-,002,105,82-0000008034,,3135641    ,8034,10500,-,N,-,-,196500.362499978,544458.899993272
8471,-,힐스테이트리슈빌강일507동(연등),001,-,740,109-5전,310,310,001,002,-,-,-,002,106,82-0000008141,,7311192    ,8141,10400,-,N,-,-,215270.486810001,552735.064409867
8506,-,네이처힐5 7단지앞,003,-,650,277전,340,340,001,002,-,-,-,001,105,82-0000008176,,4047811    ,8176,10300,-,N,-,-,202097.96507,540313.669385644
8507,-,영문초등학교앞,002,-,560,19 대,170,170,001,002,-,-,-,002,104,82-0000008177,,2109681    ,8177,12400,-,N,-,-,190009.53292,546664.125169866
8534,-,연희IC(연등)1,001,-,410,132-50대,140,140,001,002,-,-,-,001,108,82-0000008204,,2380201    ,8204,11700,-,N,-,-,193803.303200001,551775.263813422
8683,-,월튼힐타운,003,-,350,산146임,370,370,001,002,-,-,-,002,107,82-0000008353,,5532151    ,8353,10500,-,N,-,-,206262.999980002,563029.078779874
8684,-,SH스카이101동,001,-,300,468-43학,250,250,001,002,-,-,-,002,107,82-0000008354,,4423891    ,8354,10300,-,N,-,-,201084.467295428,558709.992121378
8693,-,옥수삼성아파트후문(연등),001,-,200,250대,180,180,001,002,-,-,-,002,109,82-0000008363,,4234151    ,8363,11300,-,N,-,-,201245.13425,549025.045399868
8711,-,용두교앞(연등),001,-,230,982-1대,200,200,001,001,-,-,-,001,109,82-0000008381,,4372181    ,8381,10300,-,N,-,-,203229.954148541,553182.98697227
8712,-,잠실대교북단진출램프,001,-,210,692학,230,230,001,002,-,-,-,001,109,82-0000008382,,5261371    ,8382,10500,-,N,-,-,207862.402997768,547635.428651141
8841,-,test6수정,001,-,230,535 도,110,110,001,001,-,-,-,002,109,82-0000008511,,5300732    ,8511,10500,-,N,-,-,-,-
7931,-,사이언스파크1차,003,-,500,328-3답,300,300,001,002,-,-,-,001,104,82-0000007601,,1219362    ,7601,10400,-,-,-,-,185334.84841104,551598.164289295
8002,-,e편한세상아파트101동입구(경보),003,-,650,886-26도,380,380,001,002,-,-,-,001,105,82-0000007672,,4102102    ,7672,10100,-,N,-,-,199772.264429575,542783.913720607
8003,-,방배한화아파트입구(경보),002,-,650,884-21 대,380,380,001,002,-,-,-,001,105,82-0000007673,,4102211    ,7673,10100,-,N,-,-,199817.939292852,542800.875784072
8117,-,래미안솔베뉴105동앞,001,-,740,489학,310,310,001,002,-,-,-,002,106,82-0000007787,,6267541    ,7787,10100,-,N,-,-,212933.444124042,550478.02358028
8119,-,고명초등학교앞(연등),001,8118,740,317-23대,310,310,001,002,-,-,-,002,106,82-0000007789,,6267411    ,7789,10100,-,N,-,-,212916.828590001,550312.729599866
8222,-,우성아파트102동(연등),001,-,320,271-1 대,400,400,001,002,-,-,-,001,107,82-0000007892,,4550351    ,7892,10600,-,N,-,-,202337.759500001,562002.944249874
8223,-,쌍문초교후문(연등),001,-,320,285-5대,400,400,001,002,-,-,-,002,107,82-0000007893,,4448842    ,7893,10500,-,N,-,-,202126.85748,560960.788449744
8225,-,SRT수서역,001,-,680,723 대,280,280,001,001,-,-,-,001,106,82-0000007895,,5192011    ,7895,11200,-,N,-,-,209187.879470001,542816.169819864
8241,-,종암사거리(연등),002,-,290,90-861대,320,320,001,002,-,-,-,001,107,82-0000007911,,4368322    ,7911,13500,-,N,-,-,202874.60147,555888.118939742
8413,-,4번 교차로,002,-,710,산71-45 임,360,360,001,002,-,-,-,001,106,82-0000008083,,6173932    ,8083,11300,-,N,-,-,213649.02667636,543448.343263802
7998,-,왈츠식물원(경보),001,-,-,180-4대,310,310,001,002,-,-,-,001,-,82-0000007668,,6295612    ,7668,-,-,N,-,-,214497.004702283,549303.072297723
8077,-,센서텍(연등),003,8076,500,319잡,300,300,001,002,-,-,-,002,104,82-0000007747,,1219962    ,7747,10400,-,N,-,-,185651.08964,551557.469199735
8080,-,범한기술원(#31),003,-,500,367-1대,300,300,001,002,-,-,-,002,104,82-0000007750,,1219602    ,7750,10400,-,N,-,-,185487.06897,551291.503529727
8139,-,행운부동산(경보1),001,-,620,979-6도,290,290,001,002,-,-,-,002,105,82-0000007809,,3100882    ,7809,10100,-,N,-,-,195077.480804849,542188.798821505
8283,-,삼성1파출소(경보),001,-,680,93 대,110,110,001,002,-,-,-,002,106,82-0000007953,,5118381    ,7953,10500,-,N,-,-,205339.97927889,546170.587706483
8303,-,신풍지구대앞(경보),001,-,560,3056대,110,110,001,002,-,-,-,001,105,82-0000007973,,2155031    ,7973,13200,-,N,-,-,192215.462499952,544406.199993263
8304,-,한우리정보문화센터(경보),001,-,650,1435-19 대,110,110,001,002,-,-,-,002,105,82-0000007974,,4141961    ,7974,10800,-,N,-,-,202132.012500012,542558.599993044
8307,-,한신휴플러스101동앞(경보),002,-,590,190-3대,110,110,001,002,-,-,-,002,105,82-0000007977,,3117951    ,7977,10400,-,N,-,-,195650.287499973,545531.712493395
8308,-,극동아파트길(경보),001,-,590,258-1수,110,110,001,002,-,-,-,002,105,82-0000007978,,3128001    ,7978,10400,-,N,-,-,195703.637499974,545778.437493423
8314,-,상도롯데캐슬아파트102동앞(경보),002,-,590,211-492 대,110,110,001,002,-,-,-,002,105,82-0000007984,,3104761    ,7984,10200,-,N,-,-,195033.76249997,544097.712493227
8320,-,강남역아이파크2차오피스텔(경보),002,-,650,200-3 대,110,110,001,002,-,-,-,002,105,82-0000007990,,4146901    ,7990,10800,-,N,-,-,202141.387500013,544775.937493306
8329,-,보라매SK뷰아파트201동앞(경보),003,-,560,897-2대,110,110,001,002,-,-,-,001,105,82-0000007999,,2166222    ,7999,13200,-,N,-,-,192796.842319756,544889.167517852
8564,-,서울맹학교,002,-,170,64 대,160,160,001,002,-,-,-,002,108,82-0000008234,,3253711    ,8234,12400,-,N,-,-,197527.098889999,548314.302539867
8581,-,태릉해링턴110동,002,-,350,119도,370,370,001,002,-,-,-,002,107,82-0000008251,,5453531    ,8251,10300,-,N,-,-,207435.984708351,558411.164029872
8619,-,천호대교북단램프,001,-,210,188-2대,230,230,001,002,-,-,-,001,109,82-0000008289,,5295831    ,8289,10400,-,N,-,-,209586.880005883,549406.236199868
8649,-,태승빌딩,001,-,680,480 공,280,280,001,002,-,-,-,001,106,82-0000008319,,4261562    ,8319,10700,-,N,-,-,202965.164780001,547571.040469865
8650,-,서초네이처힐1단지앞,003,-,650,167-2답,340,340,001,002,-,-,-,002,105,82-0000008320,,4047451    ,8320,10300,-,N,-,-,201878.41057,540501.754409863
8664,-,한솔아파트101동앞,001,-,560,1-26천,170,170,001,002,-,-,-,001,104,82-0000008334,,2205741    ,8334,13000,-,N,-,-,190041.44284,549469.122469868
8678,-,현성빌딩앞,001,-,590,85-1수,220,220,001,002,-,-,-,002,105,82-0000008348,,2178901    ,8348,10800,-,N,-,-,193662.419772584,545750.125404697
8709,-,망우금호어울림,003,-,260,80-2 도,270,270,001,002,-,-,-,002,109,82-0000008379,,5398711    ,8379,10500,-,N,-,-,209549.268080002,555833.289089871
8724,-,네이처힐3 4단지앞,003,-,650,718 도,340,340,001,002,-,-,-,002,105,82-0000008394,,4057431    ,8394,10300,-,N,-,-,-,-
8725,-,성원빌딩앞,003,-,650,812-28 도,380,380,001,002,-,-,-,002,105,82-0000008395,,3183881    ,8395,10100,-,N,-,-,-,-
8726,-,G스퀘어앞,003,-,530,222-15도,330,330,001,002,-,-,-,002,104,82-0000008396,,2121121    ,8396,10200,-,N,-,-,-,-
8749,-,국회대로공원,001,-,500,951-7도,350,350,001,002,-,-,-,001,104,82-0000008419,,1231361    ,8419,10300,-,N,-,-,-,-
8751,-,개포5단지앞사거리,003,-,680,197-1 도,410,410,001,002,-,-,-,001,106,82-0000008421,,5122851    ,8421,10300,-,N,-,-,-,-
8752,-,개포초교삼거리,002,-,680,197-1 도,410,410,001,002,-,-,-,001,106,82-0000008422,,5132061    ,8422,10300,-,N,-,-,-,-
8768,-,서강대교북단램프(연등),001,-,440,149-1천,210,210,001,002,-,-,-,001,108,82-0000008438,,2285101    ,8438,11700,-,N,-,-,-,-
8769,-,서강대교북단램프,001,-,440,149-1천,210,210,001,002,-,-,-,001,108,82-0000008439,,2285001    ,8439,11700,-,N,-,-,-,-
8770,-,창4동어린이집,001,-,320,759 도,400,400,001,002,-,-,-,002,107,82-0000008440,,5407012    ,8440,10700,-,N,-,-,-,-
8771,-,상계주공1501동,003,-,350,660도,370,370,001,002,-,-,-,001,107,82-0000008441,,5502461    ,8441,10500,-,N,-,-,-,-
8772,-,상계푸르지오104동,001,-,350,140-257천,370,370,001,002,-,-,-,001,107,82-0000008442,,5542041    ,8442,10500,-,N,-,-,-,-
8773,-,당고개지구공원,002,-,350,65-42천,370,370,001,002,-,-,-,002,107,82-0000008443,,5543301    ,8443,10500,-,N,-,-,-,-
8776,-,용문동어울림센터,002,-,170,38-9도,160,160,001,002,-,-,-,001,108,82-0000008446,,3233261    ,8446,12100,-,N,-,-,-,-
8782,-,정의공주묘(연등),002,-,320,465-2구,400,400,001,002,-,-,-,002,107,82-0000008452,,4541831    ,8452,10600,-,N,-,-,-,-
8783,-,힐스테이트청량리,002,-,230,47-39 도,200,200,001,002,-,-,-,001,109,82-0000008453,,4382291    ,8453,10200,-,N,-,-,-,-
8784,-,휘경동롯데102동,002,-,230,146-75구,200,200,001,002,-,-,-,002,109,82-0000008454,,5326202    ,8454,10900,-,N,-,-,-,-
8785,-,회현119안전센터,001,-,140,39-7도,130,130,001,002,-,-,-,001,108,82-0000008455,,3278641    ,8455,12200,-,N,-,-,-,-
8786,-,국민안전교육연수원,003,-,590,407-28도,220,220,001,002,-,-,-,002,105,82-0000008456,,2175211    ,8456,10800,-,N,-,-,-,-
8788,-,문정초교정문,001,-,710,12-2도,360,360,001,002,-,-,-,002,106,82-0000008458,,6133202    ,8458,10800,-,N,-,-,-,-
8790,-,황학동벼룩시장,003,-,140,160도,110,110,001,002,-,-,-,001,108,82-0000008460,,4330861    ,8460,16500,-,N,-,-,-,-
8791,-,남산육교,001,-,140,235-1도,130,130,001,002,-,-,-,001,108,82-0000008461,,3268411    ,8461,11200,-,N,-,-,-,-
7928,-,장우오피스텔,003,-,170,30-84대,160,160,001,002,-,-,-,002,108,82-0000007598,,3276452    ,7598,10100,-,-,-,-,198382.00423765,550031.648225134
8001,-,e편한세상아파트입구(경보),002,-,650,903-17대,380,380,001,002,-,-,-,001,105,82-0000007671,,4101183    ,7671,10100,-,N,-,-,199743.330127862,542678.148405826
8104,-,에스씨텍(경보),002,-,540,60-26장,110,110,001,002,-,-,-,002,105,82-0000007774,,2009561    ,7774,10100,-,N,-,-,189957.603908235,541571.923874516
8138,-,남대문중학교(연등),001,8137,290,500학,190,190,001,002,-,-,-,002,107,82-0000007808,,5401363    ,7808,13800,-,N,-,-,204868.717069999,557574.330489874
8271,-,창원빌딩,003,-,710,133-12대,360,360,001,002,-,-,-,001,106,82-0000007941,,6164341    ,7941,11300,-,N,-,-,212844.292350002,543960.584069862
8273,-,양재빌딩,002,-,650,99-5천,340,340,001,002,-,-,-,001,105,82-0000007943,,4079771    ,7943,10200,-,N,-,-,203559.859570002,541626.612779863
8313,-,상도롯데캐슬아파트101동앞(경보),001,-,590,211-444대,110,110,001,002,-,-,-,002,105,82-0000007983,,3104781    ,7983,10200,-,N,-,-,195042.54293471,544150.328920904
8315,-,반포쇼핑타운3동앞(경보),002,-,650,72-2대,110,110,001,002,-,-,-,002,105,82-0000007985,,4116181    ,7985,10600,-,N,-,-,200250.112500003,545182.412493353
8316,-,한일공인중개사앞(경보),003,-,650,758-3도,110,110,001,002,-,-,-,002,105,82-0000007986,,3183671    ,7986,10100,-,N,-,-,198977.937499993,543621.024993173
8321,-,대우아파트놀이터(경보),002,-,740,산41-1 임,110,110,001,002,-,-,-,002,106,82-0000007991,,6268361    ,7991,10200,-,N,-,-,212872.512500079,551055.737494038
8322,-,독산테니스장앞(경보),002,-,540,882-19대,110,110,001,002,-,-,-,002,105,82-0000007992,,2039991    ,7992,10200,-,N,-,-,191670.562499949,541729.899992951
8324,-,대륭20차(경보),001,-,540,998-17대,260,260,001,002,-,-,-,001,105,82-0000007994,,2008711    ,7994,10100,-,N,-,-,190061.213530192,540820.712251087
8589,-,기업은행공릉(연등)2,001,-,350,737대,370,370,001,002,-,-,-,002,107,82-0000008259,,5443711    ,8259,10300,-,N,-,-,207030.621844619,558311.81571449
8431,-,현아트빌,001,-,620,457-24대,290,290,001,002,-,-,-,002,105,82-0000008101,,2162431    ,8101,10200,-,N,-,-,192900.047206283,542943.361679865
8567,-,용문시장2문,001,-,170,12-14도,160,160,001,002,-,-,-,001,108,82-0000008237,,3233841    ,8237,11300,-,N,-,-,196579.871050001,548495.843449866
8731,-,성북파출소,001,-,290,63-11 도,190,190,001,002,-,-,-,001,107,82-0000008401,,4306312    ,8401,10100,-,N,-,-,-,-
8736,-,송파시그니처입구,003,-,710,689-8 대,360,360,001,002,-,-,-,002,106,82-0000008406,,6174031    ,8406,11300,-,N,-,-,-,-
8835,-,미림여고(연등)2,002,-,620,298-2도,290,290,001,002,-,-,-,001,105,82-0000008505,,2088511    ,8505,10200,-,N,-,-,-,-
8838,-,수색초교정문,001,-,380,131-2전,240,240,001,002,-,-,-,002,108,82-0000008508,,2324211    ,8508,10100,-,N,-,-,-,-
7962,-,잠실2동주민센터앞,001,-,710,22-3 학,360,360,001,002,-,-,-,001,106,82-0000007632,,5168202    ,7632,10100,-,-,-,-,207824.518151472,545793.291297403
7966,-,안골마을,001,-,650,247전,340,340,001,002,-,-,-,001,106,82-0000007636,,5015772    ,7636,10900,-,-,-,-,205543.155720681,539618.017667813
7967,-,선유초교,001,-,560,23-6대,170,170,001,002,-,-,-,002,104,82-0000007637,,2212772    ,7637,12700,-,-,-,-,190568.157568222,548118.999222371
7992,-,롯데캐슬골든힐스,002,-,290,1280 대,190,190,001,002,-,-,-,001,107,82-0000007662,,4339361    ,7662,13300,-,N,-,-,201362.44228,556575.401349872
8010,-,연희파크푸르지오,001,-,410,404-11 대,140,140,001,002,-,-,-,002,108,82-0000007680,,2382041    ,7680,11700,-,N,-,-,193683.979191071,552954.05565076
8116,-,신장위교회,003,-,290,157-5대,320,320,001,002,-,-,-,001,107,82-0000007786,,4491772    ,7786,13800,-,N,-,-,204554.605661766,557630.843519873
8120,-,코끼리마트앞,003,-,650,927-36도,340,340,001,002,-,-,-,002,105,82-0000007790,,3191261    ,7790,10100,-,N,-,-,199286.388460001,542599.749579863
8122,-,송파성광교회(연등),001,-,710,251-2 대,110,110,001,002,-,-,-,002,106,82-0000007792,,6202911    ,7792,10300,-,N,-,-,210175.189734797,547809.852909501
8133,-,백련산해모로106동,002,831,380,101-20대,240,240,001,002,-,-,-,002,108,82-0000007803,,2376062    ,7803,10700,-,N,-,-,193197.322540001,555074.182529871
8134,-,응암2동주민센터(연등),002,831,380,194-17도,240,240,001,002,-,-,-,002,108,82-0000007804,,2376033    ,7804,10700,-,N,-,-,193209.264140001,554933.666059739
8143,-,구립양지어린이집앞,003,-,590,산12-2 임,220,220,001,002,-,-,-,002,105,82-0000007813,,3153613    ,7813,10700,-,N,-,-,197493.374999986,543336.993743139
8165,-,고덕그라시움후문,002,-,740,217대,310,310,001,002,-,-,-,001,106,82-0000007835,,6288711    ,7835,10200,-,N,-,-,214056.780001181,550811.85202835
8337,-,광운대입구,003,-,290,402-1도,320,320,001,002,-,-,-,001,107,82-0000008007,,5401643    ,8007,13800,-,N,-,-,204980.996530001,557485.688819742
8352,-,영등포교회앞,002,-,560,29-26도,170,170,001,002,-,-,-,002,104,82-0000008022,,2240152    ,8022,10800,-,N,-,-,191741.98221755,547005.096292845
8398,-,삼일빌딩앞,001,-,140,145-9대,110,110,001,002,-,-,-,001,108,82-0000008068,,4209641    ,8068,13300,-,N,-,-,200022.80737,551457.325619869
